target	status	blob	size	source	commit	path
ai-agent-ai-app-skills/ai-elements/SKILL.md	MATCH_PREFIX	6acf20d6e67310a3dc4afc6f273931e1ead5f1f8	21514	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/ai-elements/SKILL.md
ai-agent-ai-app-skills/ai-elements/agents/openai.yaml	MATCH_PREFIX	33d8fc74f6d9bed80c2f34417b231064537834f5	171	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/ai-elements/agents/openai.yaml
ai-agent-ai-app-skills/ai-gateway/SKILL.md	MATCH_PREFIX	b8cb19d9818ff414252528766541166e0c4d960c	19134	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/ai-gateway/SKILL.md
ai-agent-ai-app-skills/ai-gateway/agents/openai.yaml	MATCH_PREFIX	c90755b05c429a027b442bd66295e94a98036a79	97	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/ai-gateway/agents/openai.yaml
ai-agent-ai-app-skills/ai-generation-persistence/SKILL.md	MATCH_PREFIX	a67a336de78ebde08caf06c206d9b609b4314b0a	7749	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/ai-generation-persistence/SKILL.md
ai-agent-ai-app-skills/ai-generation-persistence/agents/openai.yaml	MATCH_PREFIX	f263ea73b301505d9fead3e408a97cd2d9b5c932	190	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/ai-generation-persistence/agents/openai.yaml
ai-agent-ai-app-skills/ai-sdk/SKILL.md	MATCH_PREFIX	8bd26672f498a0fdae9b5edd2c87e7c2a89eedc3	6366	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/ai-sdk/SKILL.md
ai-agent-ai-app-skills/ai-sdk/agents/openai.yaml	MATCH_PREFIX	584a1e2f151dd5f7bf758ec9be0565bf05f45760	89	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/ai-sdk/agents/openai.yaml
ai-agent-ai-app-skills/ai-sdk/references/ai-gateway.md	MATCH	8bb2d66ff45d193e8dd4f8144d51c15db8c80dcf	2191	vercel-plugin	1e821f3087d6d52b06b918d39d57345e2e4f3cf8	skills/ai-sdk/references/ai-gateway.md
ai-agent-ai-app-skills/ai-sdk/references/common-errors.md	MATCH	529521ebec8f31164bbaf3e1c744c60c8ea3f4c0	11034	vercel-plugin	1e821f3087d6d52b06b918d39d57345e2e4f3cf8	skills/ai-sdk/references/common-errors.md
ai-agent-ai-app-skills/ai-sdk/references/devtools.md	MATCH	197e203ad4ffad88743b1a5dda4910fdb5475728	1199	vercel-plugin	1e821f3087d6d52b06b918d39d57345e2e4f3cf8	skills/ai-sdk/references/devtools.md
ai-agent-ai-app-skills/ai-sdk/references/providers.md	MATCH	e69de29bb2d1d6434b8b29ae775ad8c2e48c5391	0	anthropic-skills	b29e7cf65e5cb78a5ac33d582270551bc74a14eb	skills/pptx/scripts/__init__.py
ai-agent-ai-app-skills/ai-sdk/references/type-safe-agents.md	MATCH	17d7a6fdc5edcda9cd39c87f4f80f686c9fea29e	5323	vercel-plugin	1e821f3087d6d52b06b918d39d57345e2e4f3cf8	skills/ai-sdk/references/type-safe-agents.md
ai-agent-ai-app-skills/chat-sdk/SKILL.md	MATCH_PREFIX	bc6143ef373014845f6e343f1390b2bb473a354d	11071	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/chat-sdk/SKILL.md
ai-agent-ai-app-skills/chat-sdk/agents/openai.yaml	MATCH_PREFIX	c93692e380402561447e4d994c39f2c74adabb89	93	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/chat-sdk/agents/openai.yaml
ai-agent-ai-app-skills/json-render/SKILL.md	MATCH_PREFIX	fc5892bd8312dd62366c67140bfc073fdbb7e7cb	10376	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/json-render/SKILL.md
ai-agent-ai-app-skills/json-render/agents/openai.yaml	MATCH_PREFIX	be960da11582f2475c0772e2913a433c79deaddd	177	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/json-render/agents/openai.yaml
ai-agent-ai-app-skills/runtime-cache/SKILL.md	MATCH_PREFIX	afd9263c18c8641fb92bdc9fc25bdc982145f0f6	7962	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/runtime-cache/SKILL.md
ai-agent-ai-app-skills/runtime-cache/agents/openai.yaml	MATCH_PREFIX	8429fb5ff2125d6736cdc70ddaaae54306571ede	169	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/runtime-cache/agents/openai.yaml
ai-agent-ai-app-skills/vercel-queues/SKILL.md	MATCH_PREFIX	3866f446cd7c08da7d321e48b0d7e80a33f01b02	8356	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/vercel-queues/SKILL.md
ai-agent-ai-app-skills/vercel-queues/agents/openai.yaml	MATCH_PREFIX	85a55c07a08ac31dae06dac853d0d49b35e00dd8	179	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/vercel-queues/agents/openai.yaml
ai-agent-ai-app-skills/vercel-storage/SKILL.md	MATCH_PREFIX	69ffaf510aa9a4a0e1fb03fc35179ceea24da9a0	15334	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/vercel-storage/SKILL.md
ai-agent-ai-app-skills/vercel-storage/agents/openai.yaml	MATCH_PREFIX	9bae70edceb9527930fd7e102facbe234d2a0348	176	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/vercel-storage/agents/openai.yaml
ai-agent-ai-app-skills/workflow/SKILL.md	MATCH_PREFIX	8afc3f6c3b603cdf0d890bc5aac990bdfcd3e043	27524	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/workflow/SKILL.md
ai-agent-ai-app-skills/workflow/agents/openai.yaml	MATCH_PREFIX	3ac9db0167334a13bfaec8bfdac434cae97b27ad	106	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-ai-app-skills/workflow/agents/openai.yaml
ai-agent-ai-app-skills/workflow/references/durable-agent-patterns.md	MATCH	88322a97ef6e1da5b4b1fe77af83753e09c4c270	2522	vercel-plugin	1e821f3087d6d52b06b918d39d57345e2e4f3cf8	skills/workflow/references/durable-agent-patterns.md
ai-agent-core-skills/agent-browser/SKILL.md	MATCH_PREFIX	abc80d4c354650e9e87e905efc3060061526cf14	6616	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/agent-browser/SKILL.md
ai-agent-core-skills/agent-browser/agents/openai.yaml	MATCH_PREFIX	98c7322268354aa290010f59e9747c448475f102	103	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/agent-browser/agents/openai.yaml
ai-agent-core-skills/deployments-cicd/SKILL.md	MATCH_PREFIX	1d4a3782e610f7026a44591a09ab045851515132	11164	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/deployments-cicd/SKILL.md
ai-agent-core-skills/deployments-cicd/agents/openai.yaml	MATCH_PREFIX	9b3cdffa71a7bffe1c68d52b930c715572723497	113	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/deployments-cicd/agents/openai.yaml
ai-agent-core-skills/investigation-mode/SKILL.md	MATCH_PREFIX	00b8f15a8e3c3b6ddea97bef74d7f43f31654fae	9306	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/investigation-mode/SKILL.md
ai-agent-core-skills/investigation-mode/agents/openai.yaml	MATCH_PREFIX	80569ff5e6ccc8892bf6991ec1eb12f8e9850805	106	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/investigation-mode/agents/openai.yaml
ai-agent-core-skills/openai-docs/LICENSE.txt	MATCH	13e25df86ce06eb6488e6a6bc5c5847f5dedc352	10776	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/platform-managed/system/imagegen/LICENSE.txt
ai-agent-core-skills/openai-docs/SKILL.md	MATCH_PREFIX	55d584128dc81ea3373b7bb761ddfe53c3fac877	22806	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/openai-docs/SKILL.md
ai-agent-core-skills/openai-docs/agents/openai.yaml	MATCH	8bbf03c2065aa2e45b288d572506dceb7f16539a	598	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/platform-managed/system/openai-docs/agents/openai.yaml
ai-agent-core-skills/openai-docs/assets/openai-small.svg	MATCH	1d075dc04f617247747ca8e44f8aa9193e0ab3e6	1091	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/platform-managed/system/openai-docs/assets/openai-small.svg
ai-agent-core-skills/openai-docs/assets/openai.png	MATCH	e9b9eb80cd90ccdfc7e276b07f4046aa9c9d1887	1429	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/platform-managed/system/openai-docs/assets/openai.png
ai-agent-core-skills/openai-docs/references/latest-model.md	MATCH_PREFIX	b3b173d94174f722d09d57e00710143efea5cf22	2365	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/openai-docs/references/latest-model.md
ai-agent-core-skills/openai-docs/references/prompting-guide.md	MATCH_PREFIX	1b27f709d7196e6a52a3faa60e1b75288e4e747d	17483	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/openai-docs/references/prompting-guide.md
ai-agent-core-skills/openai-docs/references/upgrade-guide.md	MATCH	8134bc6d5588f4f6dab25e8cd1b88ae51b8f29cd	1050	openai-codex	bbcf5e10fb493f0f46e4155455e1b5c4f69cfe63	codex-rs/skills/src/assets/samples/openai-docs/references/upgrade-guide.md
ai-agent-core-skills/openai-docs/references/upgrading-to-gpt-5p6-sol.md	MATCH_PREFIX	d173f05b27fe877dd959f6bee573675acca29d3e	23398	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/openai-docs/references/upgrading-to-gpt-5p6-sol.md
ai-agent-core-skills/openai-docs/scripts/fetch-codex-manual.mjs	MATCH	b2605520dc54aa3b71769e90887b9fdf06c97da4	16085	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/platform-managed/system/openai-docs/scripts/fetch-codex-manual.mjs
ai-agent-core-skills/openai-docs/scripts/resolve-latest-model-info	MATCH	7d00122a37c81a30a7d91d8d74126398975f6493	1038	openai-codex	bbcf5e10fb493f0f46e4155455e1b5c4f69cfe63	codex-rs/skills/src/assets/samples/openai-docs/scripts/resolve-latest-model-info
ai-agent-core-skills/openai-docs/scripts/resolve-latest-model-info.cjs	MATCH	498e19d256572dc5a6bf5575ed13de834f0a2787	3937	openai-codex	bbcf5e10fb493f0f46e4155455e1b5c4f69cfe63	codex-rs/skills/src/assets/samples/openai-docs/scripts/resolve-latest-model-info.cjs
ai-agent-core-skills/skill-creator/LICENSE.txt	MATCH	d645695673349e3947e8e5ae42332d0ac3164cd7	11358	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/platform-managed/system/skill-creator/license.txt
ai-agent-core-skills/skill-creator/SKILL.md	MATCH_PREFIX	134de55d48cc28a460d0cc214cd9a934a71e4339	32400	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/skill-creator/SKILL.md
ai-agent-core-skills/skill-creator/agents/openai.yaml	MATCH_PREFIX	e8e56c156fe8a8a8816e747b0b5df2ef477ec9a8	159	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/skill-creator/agents/openai.yaml
ai-agent-core-skills/skill-creator/references/openai_yaml.md	MATCH	90f9e8e863dff501c0125e2ead20c1dd6c3028d5	2356	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/playwright-testing-agent/skills/local/platform-managed/.system/skill-creator/references/openai_yaml.md
ai-agent-core-skills/skill-creator/scripts/generate_openai_yaml.py	MATCH_PREFIX	34d784fb3739e878619cbb83cc6e2719e82fc751	6621	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/skill-creator/scripts/generate_openai_yaml.py
ai-agent-core-skills/skill-creator/scripts/init_skill.py	MATCH	69673eaa048a24bdf2fa188484e721a43b2bac4c	14602	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/platform-managed/system/skill-creator/scripts/init_skill.py
ai-agent-core-skills/skill-creator/scripts/quick_validate.py	MATCH_PREFIX	cb95d129913b1996439c22bd343a15891cd83a38	3337	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/skill-creator/scripts/quick_validate.py
ai-agent-core-skills/verification/SKILL.md	MATCH_PREFIX	ac7132713a7ba2f0b3b5cb16f8f18f6d003abb54	7516	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/verification/SKILL.md
ai-agent-core-skills/verification/agents/openai.yaml	MATCH_PREFIX	b6c0dfaa8f014be66bfeb4491a15fef94ffb1bc1	178	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-core-skills/verification/agents/openai.yaml
ai-agent-documents-creative-skills/answers-charts/SKILL.md	MATCH_PREFIX	0e2354631502c1ee6bc01daaec179a0df65d18db	11628	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-documents-creative-skills/answers-charts/SKILL.md
ai-agent-documents-creative-skills/documents/LICENSE.txt	MATCH	5e10c58641c8bf1d12b73bea31c9dcf3abbe6c31	1418	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/LICENSE.txt
ai-agent-documents-creative-skills/documents/SKILL.md	MATCH_PREFIX	85ff51367ad2d9ce9a369e070f684c4435a253ba	37432	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-documents-creative-skills/documents/SKILL.md
ai-agent-documents-creative-skills/documents/agents/openai.yaml	MATCH	60a5ec1c5b2c742030e202186627b471adaa871b	314	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/agents/openai.yaml
ai-agent-documents-creative-skills/documents/assets/file-document.png	MATCH	64b65e5d955cc4ed5e0a53529ee1cd6097bee683	10876	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/assets/file-document.png
ai-agent-documents-creative-skills/documents/examples/end_to_end_smoke_test.md	MATCH_PREFIX	54b60b328c1b98c530da7f0eb7da3df7b9277b20	930	staging-prefix	c128b40905bac73700130a84358de5abf784e46d35ecbb81195eb523cc8899c2	ai-agent-documents-creative-skills/documents/examples/end_to_end_smoke_test.md
ai-agent-documents-creative-skills/documents/manifest.txt	MATCH	dc8f5628d9527da95262644fb3fb9b2764c96f35	1999	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/manifest.txt
ai-agent-documents-creative-skills/documents/ooxml/comments.md	MATCH_CODE_SEARCH	997d0f1e7725157355cf97f93c09d3b5f688cf3f	1879	AarnavBaddam/skills	997d0f1e7725157355cf97f93c09d3b5f688cf3f	documents/ooxml/comments.md
ai-agent-documents-creative-skills/documents/ooxml/hyperlinks_and_fields.md	MATCH_CODE_SEARCH	c3d32c20902eaeb08a8b75ccc4288203ee277efd	2505	AarnavBaddam/skills	c3d32c20902eaeb08a8b75ccc4288203ee277efd	documents/ooxml/hyperlinks_and_fields.md
ai-agent-documents-creative-skills/documents/ooxml/rels_and_content_types.md	MATCH_CODE_SEARCH	c1481871a9476dbdfdcc88ae0b68f36c99e08a48	1381	AarnavBaddam/skills	c1481871a9476dbdfdcc88ae0b68f36c99e08a48	documents/ooxml/rels_and_content_types.md
ai-agent-documents-creative-skills/documents/ooxml/tracked_changes.md	MATCH_CODE_SEARCH	fcf451c3825acf8a590422e00624a4a5564c6a07	1653	AarnavBaddam/skills	fcf451c3825acf8a590422e00624a4a5564c6a07	documents/ooxml/tracked_changes.md
ai-agent-documents-creative-skills/documents/references/design_presets.md	MATCH_CODE_SEARCH	66eb404a0edeff72cd72cc1a347cd6ffe3d65328	17135	AarnavBaddam/skills	66eb404a0edeff72cd72cc1a347cd6ffe3d65328	documents/references/design_presets.md
ai-agent-documents-creative-skills/documents/references/header_templates.md	MATCH_CODE_SEARCH	5c098dc0a9f40f0fda3709006df7eca5e7e7f4a9	12726	AarnavBaddam/skills	5c098dc0a9f40f0fda3709006df7eca5e7e7f4a9	documents/references/header_templates.md
ai-agent-documents-creative-skills/documents/render_docx.py	MATCH	e44a71df6f8826aa87122e3c173e7f954ff44dd6	15502	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/render_docx.py
ai-agent-documents-creative-skills/documents/scripts/a11y_audit.py	MATCH	282d82b0bec8026176ce2a32d1329c208c51da1a	12835	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/a11y_audit.py
ai-agent-documents-creative-skills/documents/scripts/accept_tracked_changes.py	MATCH	940de00708cb1ef37a93148ebb6e8ab7863a3170	5547	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/accept_tracked_changes.py
ai-agent-documents-creative-skills/documents/scripts/add_tracked_replacements.py	MATCH	dcf92c86918ad7202a4a18dae0f7e376abc0d4ca	5861	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/add_tracked_replacements.py
ai-agent-documents-creative-skills/documents/scripts/apply_template_styles.py	MATCH	0cc77d82569d8a996abbb84eeb9356c8cb96f2e1	4049	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/apply_template_styles.py
ai-agent-documents-creative-skills/documents/scripts/captions_and_crossrefs.py	MATCH	6a693d41a58ec6a477709210fba660ebdebf4a93	9678	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/captions_and_crossrefs.py
ai-agent-documents-creative-skills/documents/scripts/comments_add.py	MATCH	049b2ad93bf034affe98424534eab74a50321a71	8644	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/comments_add.py
ai-agent-documents-creative-skills/documents/scripts/comments_apply_patch.py	MATCH	69301b4ae010905ede5a063048ca53ebcc7caabf	4926	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/client-website-discovery-assistant-agent/skills/local/directory-installed/builtins/documents/scripts/comments_apply_patch.py
ai-agent-documents-creative-skills/documents/scripts/comments_extract.py	MATCH	7e02340af66748518a792c11151b4b1d26ce313a	5421	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/comments_extract.py
ai-agent-documents-creative-skills/documents/scripts/comments_strip.py	MATCH	a25ec93e330b3c576e8dbca79f780386355849b2	4856	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/comments_strip.py
ai-agent-documents-creative-skills/documents/scripts/content_controls.py	MATCH	df0936f06c89ccdd19b957ac017bef5de456bfd8	11493	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/content_controls.py
ai-agent-documents-creative-skills/documents/scripts/docx_ooxml_patch.py	MATCH	01765453e467d4a7e879e3dbd41ece1abcf85b14	22103	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/docx_ooxml_patch.py
ai-agent-documents-creative-skills/documents/scripts/docx_table_to_csv.py	MATCH	1cdfd5351783db4358755a668ad5203003d956f2	2106	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/docx_table_to_csv.py
ai-agent-documents-creative-skills/documents/scripts/fields_materialize.py	MATCH	af47474d97b32fc6374387bec837459edfe7cb99	10494	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/fields_materialize.py
ai-agent-documents-creative-skills/documents/scripts/fields_report.py	MATCH	4ad8fdd9aa23f3f0dcfb40049184abcbd1631c7a	5685	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/fields_report.py
ai-agent-documents-creative-skills/documents/scripts/flatten_ref_fields.py	MATCH	a8bdb5d80cb5c8771548d6aafe43dc4043919aab	4718	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/flatten_ref_fields.py
ai-agent-documents-creative-skills/documents/scripts/footnotes_report.py	MATCH	8a4d9dd9291fce7fc87502ec5552ad2b6e86ba16	2905	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/footnotes_report.py
ai-agent-documents-creative-skills/documents/scripts/google_docs_title_sanitize.py	MATCH	7dc2ae47bf92432f8c14b79becaf183859412c49	10066	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/google_docs_title_sanitize.py
ai-agent-documents-creative-skills/documents/scripts/heading_audit.py	MATCH	451c0e0f24d3ea52a9ebea2b61ccc47fc5a37fa3	3227	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/heading_audit.py
ai-agent-documents-creative-skills/documents/scripts/images_audit.py	MATCH	67b529bdaa44d37a3dfcfddda87fd533642f2ee1	5839	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/images_audit.py
ai-agent-documents-creative-skills/documents/scripts/insert_note.py	MATCH	c4928afc3cfe0404db93df6ed397f2ed8723469a	9025	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/insert_note.py
ai-agent-documents-creative-skills/documents/scripts/insert_ref_fields.py	MATCH	0c1f2afd624c240937939179fcf6d657a76bfc5a	7114	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/insert_ref_fields.py
ai-agent-documents-creative-skills/documents/scripts/insert_toc.py	MATCH	592779736a618d94966e4a2fe0ef44a0bb08136f	5088	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/insert_toc.py
ai-agent-documents-creative-skills/documents/scripts/internal_nav.py	MATCH	a3cedf214ff2751a3561f6d3b0cc8c84ff515f13	11970	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/internal_nav.py
ai-agent-documents-creative-skills/documents/scripts/make_fixtures.py	MATCH	3bce3410fd0cdfaa492fee5b80de92c2ac48321c	8670	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/make_fixtures.py
ai-agent-documents-creative-skills/documents/scripts/merge_docx_append.py	MATCH	10f0d6669e82e86c9d82b23d4e32a1904364ad2b	3842	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/merge_docx_append.py
ai-agent-documents-creative-skills/documents/scripts/privacy_scrub.py	MATCH	122a4d264f216b623527873076a6fd95b652a554	5675	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/privacy_scrub.py
ai-agent-documents-creative-skills/documents/scripts/redact_docx.py	MATCH	540888a40ee652cbcbd4d7bda54d92df6b07873a	9508	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/redact_docx.py
ai-agent-documents-creative-skills/documents/scripts/render_and_diff.py	MATCH	47cf4011df4a0ddda52e06b743e3aa04d8a70a35	4806	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/render_and_diff.py
ai-agent-documents-creative-skills/documents/scripts/section_audit.py	MATCH	602c6e1d6976dd0e54abbeb7d013e74821cb3e87	2706	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/section_audit.py
ai-agent-documents-creative-skills/documents/scripts/set_protection.py	MATCH	a01d2ec505b0bfd4b615a3d187de978b13f68c52	4992	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/set_protection.py
ai-agent-documents-creative-skills/documents/scripts/style_lint.py	MATCH	d764a48e84c1856ab821dc5b641bf4bebdc6f40f	5416	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/style_lint.py
ai-agent-documents-creative-skills/documents/scripts/style_normalize.py	MATCH	6d69efa210bec8e0ab8d9372ba9b8a7afff1bb18	5661	lightspeed	a14b5adb1db5c88a3dbd863034035ad88332c522	agents/ai-readiness-estimator-agent/skills/directory-installed/builtins/documents/scripts/style_normalize.py
